AHRS;128.829;866903.823;-52.5159;109.8413;-119.7139;-0.50699;-0.58842;0.62752;3
MAGN;128.830;866903.823;46.50000;19.68750;-6.25000;3
GYRO;128.831;866903.823;0.43249;0.19181;-2.80143;3
MAGN;128.838;866903.833;46.12500;21.00000;-6.37500;3
ACCE;128.841;866903.838;-6.53138;-9.01178;-3.78284;3
AHRS;128.849;866903.843;-55.3666;111.3276;-119.0713;-0.49741;-0.59660;0.62502;3
MAGN;128.851;866903.843;44.75000;22.62500;-6.81250;3
GYRO;128.852;866903.843;-0.11118;-0.40684;-2.88328;3
MAGN;128.857;866903.853;44.12500;24.37500;-7.18750;3
ACCE;128.862;866903.858;-6.78996;-8.73405;-2.76770;3
LIGH;128.863;866903.858;242.0;3
AHRS;128.869;866903.863;-57.8025;112.8796;-116.3970;-0.47921;-0.61151;0.62354;3
MAGN;128.870;866903.863;43.43750;25.68750;-7.37500;3
GYRO;128.871;866903.863;-0.73915;-1.29748;-2.84663;3
MAGN;128.877;866903.873;42.62500;26.50000;-7.93750;3
ACCE;128.881;866903.878;-6.60800;-9.16500;-2.11647;3
AHRS;128.889;866903.883;-60.1452;115.1850;-112.7007;-0.45938;-0.62840;0.62050;3
MAGN;128.890;866903.883;41.81250;27.81250;-7.93750;3
GYRO;128.891;866903.883;-0.94806;-1.61268;-2.80143;3
MAGN;128.898;866903.893;41.18750;29.43750;-7.93750;3
ACCE;128.902;866903.898;-6.32069;-9.80665;-1.63763;3
AHRS;128.910;866903.903;-62.2465;116.7758;-108.5940;-0.43390;-0.64546;0.62126;3
MAGN;128.911;866903.903;40.62500;30.43750;-8.06250;3
GYRO;128.912;866903.903;-0.98594;-1.61391;-2.80387;3
MAGN;128.918;866903.913;40.00000;31.50000;-8.62500;3
ACCE;128.921;866903.918;-5.78439;-10.46745;-1.02472;3
AHRS;128.929;866903.923;-64.2027;120.2222;-103.3954;-0.41222;-0.66303;0.61684;3
MAGN;128.930;866903.923;39.06250;32.93750;-8.62500;3
GYRO;128.931;866903.923;-0.76603;-1.28404;-2.92238;3
MAGN;128.938;866903.933;38.18750;33.81250;-8.87500;3
ACCE;128.942;866903.938;-5.65989;-10.73560;-0.52672;3
AHRS;128.950;866903.943;-66.4741;122.3008;-99.3128;-0.38717;-0.67583;0.61839;3
MAGN;128.951;866903.943;37.12500;34.75000;-9.50000;3
GYRO;128.952;866903.943;-0.23091;-0.59010;-3.12030;3
MAGN;128.958;866903.953;35.62500;36.18750;-9.75000;3
ACCE;128.961;866903.958;-6.25365;-10.63983;-1.27372;3
AHRS;128.969;866903.963;-68.9518;127.3180;-93.7813;-0.36769;-0.68823;0.61371;3
MAGN;128.970;866903.963;34.37500;37.18750;-9.75000;3
GYRO;128.971;866903.963;0.43127;0.15394;-3.30234;3
MAGN;128.978;866903.973;33.56250;38.50000;-10.06250;3
ACCE;128.981;866903.978;-7.01022;-10.09395;-2.77727;3
AHRS;128.989;866903.983;-70.7640;131.0458;-88.9561;-0.34872;-0.69754;0.61269;3
MAGN;128.990;866903.983;32.31250;39.31250;-10.18750;3
GYRO;128.991;866903.983;0.88209;0.53756;-3.44039;3
MAGN;128.997;866903.993;31.37500;40.31250;-10.37500;3
ACCE;129.001;866903.998;-7.80510;-9.35654;-4.52983;3
SOUN;129.009;330.24;0.01008;54.05
AHRS;129.013;866904.003;-74.0213;138.1862;-82.6490;-0.33125;-0.70204;0.61046;3
MAGN;129.014;866904.003;29.81250;40.87500;-10.50000;3
GYRO;129.014;866904.003;0.87476;0.37263;-3.54791;3
MAGN;129.018;866904.013;28.25000;41.68750;-10.68750;3
ACCE;129.022;866904.018;-8.86812;-8.63828;-5.51624;3
AHRS;129.030;866904.023;-74.8610;143.0915;-75.9547;-0.31186;-0.71215;0.60914;3
MAGN;129.031;866904.023;26.43750;42.37500;-11.12500;3
GYRO;129.031;866904.023;0.34941;-0.36530;-3.61754;3
MAGN;129.038;866904.033;24.62500;43.75000;-11.12500;3
ACCE;129.041;866904.038;-10.45787;-8.43717;-4.94163;3
AHRS;129.050;866904.043;-77.1383;156.0534;-62.5419;-0.28647;-0.72087;0.60549;3
MAGN;129.050;866904.043;22.37500;44.12500;-11.00000;3
GYRO;129.051;866904.043;-0.40806;-1.24983;-3.51370;3
MAGN;129.057;866904.053;20.75000;45.00000;-10.62500;3
ACCE;129.061;866904.058;-11.88482;-8.08282;-3.10289;3
AHRS;129.070;866904.063;-76.6144;158.4399;-56.1604;-0.26055;-0.73469;0.60635;3
MAGN;129.070;866904.063;19.18750;45.93750;-10.43750;3
GYRO;129.071;866904.063;-0.98105;-1.80816;-3.12885;3
MAGN;129.078;866904.073;17.68750;46.50000;-10.06250;3
ACCE;129.082;866904.078;-12.60308;-7.49864;-1.49398;3
AHRS;129.089;866904.083;-76.3279;171.6932;-40.6473;-0.23040;-0.75090;0.59771;3
MAGN;129.091;866904.083;16.00000;46.87500;-9.75000;3
GYRO;129.091;866904.083;-1.18019;-2.00608;-2.51554;3
MAGN;129.097;866904.093;14.75000;47.25000;-9.50000;3
ACCE;129.101;866904.098;-12.75631;-6.69419;-0.17238;3
AHRS;129.110;866904.103;-75.1568;166.7946;-40.5804;-0.20723;-0.76272;0.59981;3
MAGN;129.111;866904.103;13.87500;47.68750;-9.81250;3
GYRO;129.112;866904.103;-1.12277;-1.89246;-1.79228;3
MAGN;129.118;866904.113;12.75000;47.93750;-9.25000;3
ACCE;129.121;866904.118;-12.84250;-6.24408;0.42138;3
AHRS;129.130;866904.123;-74.2158;172.7392;-32.2442;-0.18431;-0.77520;0.59245;3
MAGN;129.131;866904.123;11.75000;48.18750;-9.56250;3
GYRO;129.131;866904.123;-0.83933;-1.61391;-1.01770;3
MAGN;129.137;866904.133;11.37500;48.18750;-9.68750;3
ACCE;129.141;866904.138;-13.01488;-7.17303;0.30646;3
AHRS;129.149;866904.143;-73.3110;163.0169;-37.7070;-0.17298;-0.77936;0.59706;3
MAGN;129.151;866904.143;11.06250;48.62500;-9.25000;3
GYRO;129.151;866904.143;-0.31276;-1.07390;0.28344;3
MAGN;129.157;866904.153;10.37500;48.87500;-8.93750;3
ACCE;129.161;866904.158;-12.03805;-7.96790;0.06704;3
AHRS;129.169;866904.163;-72.9419;161.4198;-37.9598;-0.16737;-0.78167;0.59695;3
MAGN;129.170;866904.163;10.25000;48.75000;-8.81250;3
GYRO;129.171;866904.163;0.05376;-0.75136;1.04580;3
MAGN;129.177;866904.173;10.56250;48.93750;-7.93750;3
ACCE;129.181;866904.178;-10.72602;-8.61913;-0.90022;3
AHRS;129.189;866904.183;-71.6688;148.4018;-48.5587;-0.17546;-0.77663;0.60426;3
MAGN;129.191;866904.183;10.68750;48.93750;-7.93750;3
GYRO;129.191;866904.183;0.28955;-0.51068;1.58214;3
MAGN;129.197;866904.193;11.37500;48.93750;-8.37500;3
ACCE;129.201;866904.198;-9.36612;-8.82982;-1.57060;3
AHRS;129.210;866904.203;-71.1106;143.3129;-53.0739;-0.18128;-0.77262;0.60818;3
MAGN;129.211;866904.203;12.12500;48.81250;-8.62500;3
GYRO;129.212;866904.203;0.35797;-0.33353;1.90346;3
LIGH;129.215;866904.208;240.0;3
MAGN;129.217;866904.213;12.93750;48.56250;-9.06250;3
ACCE;129.222;866904.218;-8.45632;-9.13627;-2.06859;3
AHRS;129.229;866904.223;-68.8018;133.3872;-61.8183;0.19747;0.76498;-0.61288;3
MAGN;129.230;866904.223;13.75000;48.25000;-9.62500;3
GYRO;129.231;866904.223;0.33842;-0.01833;2.05739;3
MAGN;129.237;866904.233;14.75000;48.00000;-10.06250;3
ACCE;129.242;866904.238;-8.54251;-9.87369;-2.29843;3
AHRS;129.249;866904.243;-67.5592;129.1762;-65.9873;0.20871;0.75961;-0.61544;3
MAGN;129.250;866904.243;15.56250;47.62500;-10.06250;3
GYRO;129.251;866904.243;0.19548;0.42761;2.20645;3
MAGN;129.258;866904.253;16.68750;46.87500;-10.06250;3
ACCE;129.261;866904.258;-8.84897;-10.97502;-1.70467;3
AHRS;129.270;866904.263;-64.8352;123.2215;-71.9269;0.22983;0.75077;-0.61743;3
MAGN;129.271;866904.263;17.81250;46.62500;-10.06250;3
GYRO;129.271;866904.263;0.04887;0.90042;2.41658;3
MAGN;129.278;866904.273;18.81250;46.06250;-10.00000;3
ACCE;129.281;866904.278;-8.64786;-11.53048;-0.67995;3
AHRS;129.289;866904.283;-62.8473;121.4373;-74.6640;0.24861;0.74646;-0.61469;3
MAGN;129.290;866904.283;20.06250;45.37500;-9.56250;3
GYRO;129.291;866904.283;-0.00367;1.29748;2.61206;3
MAGN;129.297;866904.293;21.31250;44.87500;-9.56250;3
ACCE;129.301;866904.298;-8.10198;-11.51132;0.29688;3
AHRS;129.310;866904.303;-60.1008;117.7577;-79.5028;0.27486;0.73521;-0.61567;3
MAGN;129.311;866904.303;22.56250;44.62500;-9.43750;3
GYRO;129.311;866904.303;0.12828;1.57481;2.73912;3
MAGN;129.317;866904.313;24.00000;43.93750;-9.12500;3
ACCE;129.322;866904.318;-7.45076;-11.08994;1.08218;3
AHRS;129.330;866904.323;-57.7092;117.1275;-81.9474;0.29998;0.72925;-0.61041;3
MAGN;129.332;866904.323;25.68750;43.43750;-8.81250;3
GYRO;129.332;866904.323;0.42394;1.75440;2.79532;3
MAGN;129.338;866904.333;26.93750;42.75000;-8.50000;3
ACCE;129.341;866904.338;-6.93361;-10.40999;1.48441;3
AHRS;129.350;866904.343;-55.3482;114.0698;-87.0226;0.32829;0.71286;-0.61438;3
MAGN;129.351;866904.343;28.00000;41.75000;-8.37500;3
GYRO;129.352;866904.343;0.83200;1.86558;2.81365;3
MAGN;129.358;866904.353;29.37500;40.56250;-8.37500;3
ACCE;129.363;866904.358;-6.75165;-9.84496;1.13006;3
AHRS;129.371;866904.363;-53.0713;113.2746;-90.2780;0.35634;0.70123;-0.61195;3
MAGN;129.374;866904.363;30.81250;40.06250;-8.62500;3
GYRO;129.375;866904.363;1.24983;1.91812;2.84052;3
MAGN;129.378;866904.373;31.75000;38.87500;-8.75000;3
ACCE;129.381;866904.378;-6.77080;-9.52892;0.40223;3
AHRS;129.389;866904.383;-50.9417;110.8532;-95.5425;0.38642;0.68031;-0.61734;3
MAGN;129.390;866904.383;32.56250;38.00000;-8.75000;3
GYRO;129.391;866904.383;1.51128;1.92178;2.92849;3
MAGN;129.398;866904.393;33.93750;36.87500;-8.75000;3
ACCE;129.402;866904.398;-6.75165;-9.53850;-0.31603;3
AHRS;129.411;866904.403;-48.6909;109.7653;-99.4474;0.41526;0.66270;-0.61784;3
MAGN;129.412;866904.403;34.87500;35.87500;-8.50000;3
GYRO;129.413;866904.403;1.61024;1.93889;3.06532;3
MAGN;129.418;866904.413;35.68750;34.75000;-8.06250;3
ACCE;129.422;866904.418;-6.76123;-9.90242;-0.60334;3
AHRS;129.430;866904.423;-46.6101;108.1482;-104.5281;0.44609;0.63874;-0.62223;3
MAGN;129.431;866904.423;37.06250;33.62500;-7.87500;3
GYRO;129.432;866904.423;1.54915;2.02685;3.23148;3
MAGN;129.438;866904.433;38.62500;32.31250;-7.87500;3
ACCE;129.442;866904.438;-7.08684;-10.32380;-1.18752;3
SOUN;129.450;241.54;0.00737;51.33
AHRS;129.455;866904.443;-43.8908;107.5788;-108.2182;0.47686;0.61760;-0.62069;3
MAGN;129.456;866904.443;39.68750;31.31250;-7.43750;3
GYRO;129.457;866904.443;1.37200;1.94622;3.26813;3
MAGN;129.459;866904.453;40.81250;29.87500;-7.31250;3
ACCE;129.461;866904.458;-7.64229;-10.90798;-1.56102;3
AHRS;129.470;866904.463;-41.6604;107.0664;-112.4467;0.50727;0.59356;-0.62073;3
MAGN;129.471;866904.463;41.68750;28.12500;-7.06250;3
GYRO;129.472;866904.463;1.07634;1.67011;3.33532;3
MAGN;129.478;866904.473;42.25000;26.50000;-6.50000;3
ACCE;129.482;866904.478;-7.51779;-11.08994;-1.50356;3
AHRS;129.490;866904.483;-38.5949;106.9707;-115.1787;0.53499;0.57258;-0.61647;3
MAGN;129.491;866904.483;43.18750;24.93750;-6.06250;3
GYRO;129.492;866904.483;0.77458;1.27304;3.38542;3
MAGN;129.498;866904.493;43.50000;23.00000;-5.93750;3
ACCE;129.502;866904.498;-7.25922;-11.07079;-1.16837;3
AHRS;129.511;866904.503;-36.4909;106.4726;-118.5949;0.55851;0.54959;-0.61681;3
MAGN;129.512;866904.503;44.18750;21.25000;-5.68750;3
GYRO;129.513;866904.503;0.53267;0.83078;3.31700;3
MAGN;129.518;866904.513;45.00000;19.93750;-5.37500;3
ACCE;129.523;866904.518;-7.55610;-10.62068;-0.82361;3
AHRS;129.532;866904.523;-33.1707;106.2018;-120.4152;0.57997;0.52953;-0.61279;3
MAGN;129.534;866904.523;45.87500;18.18750;-5.25000;3
GYRO;129.535;866904.523;0.39340;0.34941;3.17283;3
MAGN;129.539;866904.533;46.12500;16.25000;-5.00000;3
ACCE;129.542;866904.538;-8.03494;-9.98861;-0.77572;3
AHRS;129.550;866904.543;-31.1179;105.1269;-123.0720;0.59475;0.50791;-0.61632;3
MAGN;129.551;866904.543;47.06250;14.93750;-5.00000;3
GYRO;129.552;866904.543;0.27245;-0.19059;3.04944;3
MAGN;129.558;866904.553;47.43750;13.93750;-5.18750;3
ACCE;129.562;866904.558;-8.62870;-9.47146;-0.81403;3
LIGH;129.566;866904.558;222.0;3
AHRS;129.569;866904.563;-27.8968;104.1910;-124.3204;0.60798;0.48856;-0.61604;3
MAGN;129.571;866904.563;47.18750;12.00000;-5.75000;3
GYRO;129.571;866904.563;0.06964;-0.91874;2.88695;3
MAGN;129.578;866904.573;47.56250;10.81250;-6.25000;3
ACCE;129.581;866904.578;-9.71088;-9.50019;-0.92895;3
AHRS;129.589;866904.583;-25.9511;102.2211;-126.1083;0.61226;0.46937;-0.62457;3
MAGN;129.590;866904.583;48.25000;10.06250;-6.93750;3
GYRO;129.591;866904.583;-0.20647;-1.64811;2.81365;3
MAGN;129.598;866904.593;47.75000;8.37500;-7.56250;3
ACCE;129.601;866904.598;-9.88326;-9.83538;-0.52672;3
AHRS;129.610;866904.603;-22.7710;100.1346;-126.4683;0.61410;0.45167;-0.63000;3
MAGN;129.610;866904.603;47.93750;6.75000;-8.00000;3
GYRO;129.611;866904.603;-0.47892;-2.19056;2.92238;3
MAGN;129.617;866904.613;48.50000;5.68750;-8.75000;3
ACCE;129.621;866904.618;-9.93115;-9.95030;0.22027;3
AHRS;129.629;866904.623;-20.9911;96.9798;-127.5042;0.60700;0.43391;-0.64480;3
MAGN;129.630;866904.623;47.81250;4.31250;-9.81250;3
GYRO;129.630;866904.623;-0.58643;-2.52776;2.98835;3
MAGN;129.637;866904.633;47.31250;2.62500;-11.12500;3
ACCE;129.641;866904.638;-9.78750;-9.32781;0.45969;3
AHRS;129.650;866904.643;-17.4410;94.2479;-127.1711;0.60284;0.41463;-0.65176;3
MAGN;129.651;866904.643;47.25000;1.43750;-12.62500;3
GYRO;129.652;866904.643;-0.59620;-2.93460;2.92116;3
MAGN;129.658;866904.653;46.62500;0.18750;-14.50000;3
ACCE;129.662;866904.658;-9.62469;-8.36055;0.47884;3
AHRS;129.670;866904.663;-15.6773;90.6424;-127.4916;0.58933;0.39760;-0.66760;3
MAGN;129.671;866904.663;45.81250;-1.37500;-16.56250;3
GYRO;129.672;866904.663;-0.69883;-3.69573;2.64260;3
MAGN;129.677;866904.673;45.43750;-2.75000;-18.06250;3
ACCE;129.682;866904.678;-9.74919;-7.53695;1.13964;3
AHRS;129.690;866904.683;-12.5286;86.7127;-126.6586;0.57421;0.37721;-0.67948;3
MAGN;129.691;866904.683;44.93750;-4.12500;-19.68750;3
GYRO;129.692;866904.683;-0.74770;-4.49230;2.32251;3
MAGN;129.698;866904.693;44.18750;-5.00000;-21.87500;3
ACCE;129.702;866904.698;-9.74919;-6.61757;1.55144;3
AHRS;129.711;866904.703;-11.3579;81.6820;-126.1486;0.54631;0.36143;-0.70051;3
MAGN;129.713;866904.703;42.81250;-5.81250;-23.68750;3
GYRO;129.713;866904.703;-0.56688;-5.45991;1.92300;3
MAGN;129.718;866904.713;41.75000;-6.50000;-25.43750;3
ACCE;129.722;866904.718;-9.77792;-5.52582;1.27372;3
AHRS;129.732;866904.723;-9.0258;75.8187;-125.2282;0.51531;0.33687;-0.72063;3
MAGN;129.734;866904.723;39.56250;-7.50000;-27.93750;3
GYRO;129.735;866904.723;-0.49114;-5.94250;1.71653;3
MAGN;129.738;866904.733;37.37500;-7.75000;-30.00000;3
ACCE;129.741;866904.738;-9.13627;-4.30956;1.63763;3
AHRS;129.750;866904.743;-8.1921;69.7573;-124.1569;0.47654;0.31886;-0.74214;3
MAGN;129.751;866904.743;35.31250;-8.62500;-31.93750;3
GYRO;129.752;866904.743;-0.49602;-5.95349;1.50762;3
MAGN;129.758;866904.753;33.25000;-9.50000;-34.31250;3
ACCE;129.762;866904.758;-8.80109;-3.09331;2.36547;3
AHRS;129.770;866904.763;-6.4943;63.3096;-123.1540;0.43785;0.29180;-0.76156;3
MAGN;129.772;866904.763;30.81250;-9.62500;-36.06250;3
GYRO;129.773;866904.763;-0.42394;-5.66150;1.37933;3
MAGN;129.778;866904.773;28.81250;-9.62500;-38.00000;3
ACCE;129.782;866904.778;-8.81066;-2.21224;2.61447;3
AHRS;129.791;866904.783;-5.6594;58.0730;-121.4985;0.40187;0.27454;-0.77360;3
MAGN;129.792;866904.783;26.50000;-9.87500;-39.93750;3
GYRO;129.793;866904.783;-0.35675;-5.32552;1.31092;3
MAGN;129.798;866904.793;24.06250;-10.12500;-41.43750;3
ACCE;129.802;866904.798;-8.55209;-1.72383;2.20267;3
AHRS;129.812;866904.803;-4.4176;52.2121;-120.4365;0.36444;0.24844;-0.78722;3
MAGN;129.815;866904.803;22.18750;-10.06250;-42.31250;3
GYRO;129.816;866904.803;-0.57055;-5.36095;1.23517;3
MAGN;129.819;866904.813;19.87500;-10.81250;-43.50000;3
ACCE;129.822;866904.818;-7.24964;-1.15879;3.33273;3
AHRS;129.829;866904.823;-3.5510;46.9673;-118.5326;0.32783;0.22797;-0.79429;3
MAGN;129.831;866904.823;17.43750;-11.06250;-44.43750;3
GYRO;129.831;866904.823;-0.81367;-5.50634;1.11666;3
MAGN;129.837;866904.833;15.31250;-11.00000;-45.18750;3
ACCE;129.842;866904.838;-5.75566;-1.03430;4.98952;3
AHRS;129.850;866904.843;-3.0466;40.8946;-117.1701;0.28505;0.20328;-0.80420;3
MAGN;129.851;866904.843;12.68750;-11.31250;-46.12500;3
GYRO;129.852;866904.843;-0.83322;-5.11050;0.69639;3
MAGN;129.858;866904.853;9.87500;-11.25000;-46.87500;3
ACCE;129.862;866904.858;-5.39174;-0.85234;5.97593;3
AHRS;129.870;866904.863;-3.2351;35.5437;-115.6919;0.24400;0.18513;-0.81048;3
MAGN;129.871;866904.863;7.68750;-11.25000;-47.62500;3
GYRO;129.872;866904.863;-0.48258;-4.44099;0.53145;3
MAGN;129.878;866904.873;5.75000;-11.12500;-47.68750;3
ACCE;129.881;866904.878;-5.20978;-0.13408;5.84185;3
AHRS;129.889;866904.883;-3.1226;30.6282;-115.1731;0.20879;0.16370;-0.81778;3
MAGN;129.891;866904.883;3.43750;-11.12500;-48.00000;3
GYRO;129.892;866904.883;-0.19303;-3.39397;0.46426;3
MAGN;129.899;866904.893;1.75000;-10.25000;-47.87500;3
ACCE;129.902;866904.898;-5.51624;0.04788;6.35900;3
AHRS;129.910;866904.903;-2.6818;27.6613;-114.0549;0.18813;0.14913;-0.81743;3
MAGN;129.911;866904.903;0.37500;-10.06250;-48.18750;3
GYRO;129.912;866904.903;-0.00244;-2.35916;0.59132;3
LIGH;129.913;866904.908;203.0;3
MAGN;129.917;866904.913;-1.43750;-9.50000;-47.75000;3
ACCE;129.922;866904.918;-4.85544;0.33519;6.60800;3
AHRS;129.930;866904.923;-2.2910;25.0275;-113.5909;0.17057;0.13496;-0.81905;3
MAGN;129.932;866904.923;-2.62500;-9.56250;-48.06250;3
GYRO;129.933;866904.923;0.29444;-1.55893;0.85155;3
MAGN;129.938;866904.933;-3.62500;-9.62500;-47.81250;3
ACCE;129.942;866904.938;-2.97839;0.19154;5.67905;3
AHRS;129.950;866904.943;-1.2549;23.5060;-112.5740;0.16348;0.12197;-0.81558;3
MAGN;129.952;866904.943;-4.75000;-9.81250;-47.68750;3
GYRO;129.952;866904.943;0.48258;-1.17897;0.94073;3
MAGN;129.958;866904.953;-5.31250;-10.12500;-47.25000;3
ACCE;129.962;866904.958;-2.15478;0.49799;4.49152;3
AHRS;129.971;866904.963;-0.2691;22.1907;-111.9004;0.15816;0.10966;-0.81331;3
MAGN;129.973;866904.963;-5.75000;-10.12500;-47.68750;3
GYRO;129.974;866904.963;0.23946;-1.36345;0.78679;3
MAGN;129.978;866904.973;-6.18750;-9.87500;-47.43750;3
ACCE;129.982;866904.978;-1.80044;0.61292;5.38217;3
AHRS;129.993;866904.983;0.6179;20.4118;-111.0209;0.14905;0.09596;-0.81063;3
MAGN;129.995;866904.983;-6.87500;-10.00000;-47.43750;3
GYRO;129.996;866904.983;-0.28344;-1.82649;0.44104;3
MAGN;130.000;866904.993;-7.43750;-10.18750;-47.31250;3
ACCE;130.002;866904.998;-1.23541;1.06303;7.26880;3
SOUN;130.003;387.33;0.01182;55.43
AHRS;130.010;866905.003;0.5512;18.3412;-110.5561;0.13370;0.08687;-0.81097;3
MAGN;130.011;866905.003;-8.56250;-9.81250;-47.43750;3
GYRO;130.012;866905.003;-0.01100;-1.61879;0.36408;3
MAGN;130.018;866905.013;-9.56250;-10.25000;-47.06250;3
ACCE;130.022;866905.018;-1.88663;0.67995;7.18261;3
AHRS;130.030;866905.023;0.8890;16.5652;-109.9943;0.12240;0.07634;-0.80991;3
MAGN;130.031;866905.023;-10.87500;-10.50000;-47.25000;3
GYRO;130.031;866905.023;0.32498;-1.45997;0.37385;3
MAGN;130.038;866905.033;-11.68750;-10.18750;-46.93750;3
ACCE;130.042;866905.038;-1.29287;0.70868;6.60800;3
AHRS;130.050;866905.043;1.3985;14.8992;-109.7406;0.11299;0.06470;-0.80998;3
MAGN;130.051;866905.043;-12.56250;-9.93750;-46.93750;3
GYRO;130.052;866905.043;0.39706;-1.22417;0.52412;3
MAGN;130.058;866905.053;-13.12500;-10.12500;-46.93750;3
ACCE;130.061;866905.058;-0.46926;0.55545;6.64630;3
AHRS;130.070;866905.063;1.6523;12.5615;-109.6001;0.09765;0.05134;-0.81125;3
MAGN;130.071;866905.063;-13.81250;-10.18750;-47.00000;3
GYRO;130.072;866905.063;0.31032;-1.20707;0.56810;3
MAGN;130.078;866905.073;-14.12500;-9.87500;-46.68750;3
ACCE;130.082;866905.078;-0.04788;0.62249;6.59842;3
AHRS;130.092;866905.083;2.1499;11.1645;-109.0522;0.09004;0.04124;-0.80932;3
MAGN;130.095;866905.083;-14.81250;-10.18750;-46.87500;3
GYRO;130.096;866905.083;-0.16982;-2.02929;0.49847;3
MAGN;130.099;866905.093;-15.12500;-10.37500;-46.43750;3
ACCE;130.104;866905.098;-1.15879;3.00712;8.86812;3
AHRS;130.110;866905.103;2.7878;9.1018;-107.9694;0.07842;0.02703;-0.80494;3
MAGN;130.111;866905.103;-16.12500;-10.25000;-46.00000;3
GYRO;130.112;866905.103;0.29199;-2.68292;0.25656;3
MAGN;130.118;866905.113;-17.06250;-10.12500;-45.43750;3
ACCE;130.122;866905.118;-1.13964;-0.12450;7.34541;3
AHRS;130.129;866905.123;3.1986;6.0279;-107.7454;0.05888;0.00848;-0.80541;3
MAGN;130.129;866905.123;-18.50000;-10.18750;-45.31250;3
GYRO;130.130;866905.123;0.14294;-1.95599;0.72449;3
MAGN;130.137;866905.133;-19.62500;-10.18750;-44.75000;3
ACCE;130.141;866905.138;1.51314;-0.50757;8.71489;3
AHRS;130.149;866905.143;2.7843;2.9847;-107.3645;0.03536;-0.00415;-0.80486;3
MAGN;130.149;866905.143;-20.62500;-10.25000;-44.50000;3
GYRO;130.150;866905.143;-0.33842;-1.70309;0.65240;3
MAGN;130.157;866905.153;-21.62500;-10.56250;-44.06250;3
ACCE;130.161;866905.158;1.52271;-0.49799;10.51533;3
AHRS;130.169;866905.163;2.5093;1.0288;-106.7523;0.02026;-0.01222;-0.80223;3
MAGN;130.170;866905.163;-22.31250;-10.18750;-44.06250;3
GYRO;130.170;866905.163;0.00611;-1.44653;0.52290;3
MAGN;130.178;866905.173;-22.87500;-10.00000;-43.18750;3
ACCE;130.181;866905.178;1.11091;0.18196;10.16099;3
AHRS;130.189;866905.183;2.3776;-0.9317;-106.2521;0.00595;-0.02147;-0.79986;3
MAGN;130.189;866905.183;-23.31250;-9.87500;-43.18750;3
GYRO;130.190;866905.183;0.28588;-0.61697;0.23335;3
MAGN;130.197;866905.193;-24.12500;-9.93750;-43.06250;3
ACCE;130.201;866905.198;0.46926;0.16281;10.10353;3
WIFI;130.202;866895.287;xiaomi;a4:50:46:da:51:bd;-79
WIFI;130.202;866895.287;bmp;00:0f:e2:fb:f0:12;-72
WIFI;130.202;866895.287;Mobile;00:0f:e2:fb:f0:10;-74
WIFI;130.202;866895.287;Mobile;3c:f5:cc:83:20:30;-66
WIFI;130.202;866895.287;Modern Free;00:0f:e2:fc:44:b3;-54
WIFI;130.202;866895.287;TP-LINK_D875;8c:a6:df:b0:d8:75;-57
WIFI;130.202;866895.287;Modern Free;3c:f5:cc:83:71:93;-80
WIFI;130.202;866895.287;STB_Y9MA;74:1e:93:62:1f:e9;-62
WIFI;130.202;866895.287;bmp;00:0f:e2:fc:44:b2;-53
WIFI;130.202;866895.287;guest;00:0f:e2:fc:44:b1;-75
WIFI;130.202;866895.287;Mobile;00:0f:e2:fc:44:b0;-52
WIFI;130.202;866895.287;;a4:93:3f:a8:bb:10;-82
WIFI;130.202;866895.287;Tenda_4BA0B8;c8:3a:35:4b:a0:b8;-81
WIFI;130.202;866895.287;CU_Y9MA;74:1e:93:62:1f:e8;-66
WIFI;130.202;866895.287;Weiqian-Free;e4:95:6e:44:6d:ff;-81
WIFI;130.202;866895.287;vivo Y66i A;44:9e:f9:84:d0:b9;-84
WIFI;130.202;866895.287;guest;ac:74:09:25:de:41;-67
WIFI;130.202;866895.287;Mobile;ac:74:09:25:de:40;-64
WIFI;130.202;866895.287;Modern Free;50:da:00:df:a5:43;-74
WIFI;130.202;866895.287;bmp;50:da:00:df:a5:42;-74
WIFI;130.202;866895.287;guest;50:da:00:df:a5:41;-71
WIFI;130.202;866895.287;Mobile;50:da:00:df:a5:40;-73
WIFI;130.202;866895.287;E+;24:05:0f:2b:12:28;-67
WIFI;130.202;866895.287;guest;ac:74:09:25:ff:a1;-58
WIFI;130.202;866895.287;Mobile;ac:74:09:25:ff:a0;-53
WIFI;130.202;866895.287;Modern Free;58:66:ba:2b:c9:d3;-66
WIFI;130.202;866895.287;bmp;58:66:ba:2b:c9:d2;-65
WIFI;130.202;866895.287;guest;58:66:ba:2b:c9:d1;-66
WIFI;130.202;866895.287;Mobile;58:66:ba:2b:c9:d0;-64
WIFI;130.202;866895.287;菲菲;30:b4:9e:bf:14:7c;-46
WIFI;130.202;866895.287;Pacific Coffee;e4:95:6e:44:6d:ff;-84
WIFI;130.202;866895.287;maancoffee;e4:95:6e:44:6d:ff;-79
WIFI;130.202;866895.287;Modern Free;00:23:89:de:a7:13;-82
WIFI;130.202;866895.287;guest;00:23:89:de:a7:11;-84
WIFI;130.202;866895.287;Modern Free;ac:74:09:25:de:43;-63
WIFI;130.202;866895.287;bmp;ac:74:09:25:de:42;-67
WIFI;130.202;866895.287;Ochirly;84:82:f4:2e:7c:05;-51
WIFI;130.202;866895.287;ChinaUnicom;fe:ff:ff:c0:68:80;-67
